county,precinct,office,district,candidate,party,early voting,election day,votes
Potter,121,Registered Voters,,,,,,2009
Potter,122,Registered Voters,,,,,,2743
Potter,123,Registered Voters,,,,,,3602
Potter,124,Registered Voters,,,,,,2251
Potter,125,Registered Voters,,,,,,3673
Potter,126,Registered Voters,,,,,,2623
Potter,221,Registered Voters,,,,,,1691
Potter,222,Registered Voters,,,,,,1843
Potter,223,Registered Voters,,,,,,2102
Potter,224,Registered Voters,,,,,,2810
Potter,225,Registered Voters,,,,,,1803
Potter,321,Registered Voters,,,,,,2198
Potter,322,Registered Voters,,,,,,205
Potter,323,Registered Voters,,,,,,4060
Potter,324,Registered Voters,,,,,,4065
Potter,325,Registered Voters,,,,,,2609
Potter,326,Registered Voters,,,,,,2649
Potter,327,Registered Voters,,,,,,1351
Potter,421,Registered Voters,,,,,,1599
Potter,422,Registered Voters,,,,,,4149
Potter,424,Registered Voters,,,,,,1535
Potter,425,Registered Voters,,,,,,1840
Potter,426,Registered Voters,,,,,,713
Potter,427,Registered Voters,,,,,,842
Potter,Total,Registered Voters,,,,,,54965
Potter,121,Early Voting Ballots Cast,,,,,,1034
Potter,122,Early Voting Ballots Cast,,,,,,1059
Potter,123,Early Voting Ballots Cast,,,,,,1644
Potter,124,Early Voting Ballots Cast,,,,,,1203
Potter,125,Early Voting Ballots Cast,,,,,,1610
Potter,126,Early Voting Ballots Cast,,,,,,998
Potter,221,Early Voting Ballots Cast,,,,,,414
Potter,222,Early Voting Ballots Cast,,,,,,279
Potter,223,Early Voting Ballots Cast,,,,,,478
Potter,224,Early Voting Ballots Cast,,,,,,841
Potter,225,Early Voting Ballots Cast,,,,,,456
Potter,321,Early Voting Ballots Cast,,,,,,1156
Potter,322,Early Voting Ballots Cast,,,,,,38
Potter,323,Early Voting Ballots Cast,,,,,,1891
Potter,324,Early Voting Ballots Cast,,,,,,2411
Potter,325,Early Voting Ballots Cast,,,,,,1158
Potter,326,Early Voting Ballots Cast,,,,,,1057
Potter,327,Early Voting Ballots Cast,,,,,,432
Potter,421,Early Voting Ballots Cast,,,,,,348
