county,office,district,candidate,incumbent,party,votes,pct
BAYLOR,State Senator,28,Jodey Arrington,False,REP,10,16.39
BAYLOR,State Senator,28,E.M. Garza,False,REP,1,1.64
BAYLOR,State Senator,28,Delwin Jones,False,REP,1,1.64
BAYLOR,State Senator,28,Kerry Douglas McKennon,False,LIB,0,0.00
BAYLOR,State Senator,28,Charles Perry,False,REP,39,63.93
BAYLOR,State Senator,28,Greg Wortham,False,DEM,10,16.39
BAYLOR,State Senator,28,Total,,,61,
BORDEN,State Senator,28,Jodey Arrington,False,REP,18,19.15
BORDEN,State Senator,28,E.M. Garza,False,REP,0,0.00
BORDEN,State Senator,28,Delwin Jones,False,REP,2,2.13
BORDEN,State Senator,28,Kerry Douglas McKennon,False,LIB,0,0.00
BORDEN,State Senator,28,Charles Perry,False,REP,67,71.28
BORDEN,State Senator,28,Greg Wortham,False,DEM,7,7.45
BORDEN,State Senator,28,Total,,,94,
CHILDRESS,State Senator,28,Jodey Arrington,False,REP,68,36.36
CHILDRESS,State Senator,28,E.M. Garza,False,REP,0,0.00
CHILDRESS,State Senator,28,Delwin Jones,False,REP,2,1.07
CHILDRESS,State Senator,28,Kerry Douglas McKennon,False,LIB,0,0.00
CHILDRESS,State Senator,28,Charles Perry,False,REP,107,57.22
CHILDRESS,State Senator,28,Greg Wortham,False,DEM,10,5.35
CHILDRESS,State Senator,28,Total,,,187,
COKE,State Senator,28,Jodey Arrington,False,REP,76,35.35
COKE,State Senator,28,E.M. Garza,False,REP,3,1.40
COKE,State Senator,28,Delwin Jones,False,REP,0,0.00
COKE,State Senator,28,Kerry Douglas McKennon,False,LIB,1,0.47
COKE,State Senator,28,Charles Perry,False,REP,112,52.09
COKE,State Senator,28,Greg Wortham,False,DEM,23,10.70
COKE,State Senator,28,Total,,,215,
COLEMAN,State Senator,28,Jodey Arrington,False,REP,43,13.69
COLEMAN,State Senator,28,E.M. Garza,False,REP,5,1.59
COLEMAN,State Senator,28,Delwin Jones,False,REP,5,1.59
COLEMAN,State Senator,28,Kerry Douglas McKennon,False,LIB,2,0.64
COLEMAN,State Senator,28,Charles Perry,False,REP,219,69.75
COLEMAN,State Senator,28,Greg Wortham,False,DEM,40,12.74
COLEMAN,State Senator,28,Total,,,314,
CONCHO,State Senator,28,Jodey Arrington,False,REP,42,24.42
CONCHO,State Senator,28,E.M. Garza,False,REP,3,1.74
CONCHO,State Senator,28,Delwin Jones,False,REP,3,1.74
CONCHO,State Senator,28,Kerry Douglas McKennon,False,LIB,4,2.33
CONCHO,State Senator,28,Charles Perry,False,REP,104,60.47
CONCHO,State Senator,28,Greg Wortham,False,DEM,16,9.30
CONCHO,State Senator,28,Total,,,172,
COTTLE,State Senator,28,Jodey Arrington,False,REP,12,14.63
COTTLE,State Senator,28,E.M. Garza,False,REP,1,1.22
COTTLE,State Senator,28,Delwin Jones,False,REP,4,4.88
COTTLE,State Senator,28,Kerry Douglas McKennon,False,LIB,0,0.00
COTTLE,State Senator,28,Charles Perry,False,REP,57,69.51
COTTLE,State Senator,28,Greg Wortham,False,DEM,8,9.76
COTTLE,State Senator,28,Total,,,82,
CRANE,State Senator,28,Jodey Arrington,False,REP,3,4.35
CRANE,State Senator,28,E.M. Garza,False,REP,1,1.45
CRANE,State Senator,28,Delwin Jones,False,REP,1,1.45
CRANE,State Senator,28,Kerry Douglas McKennon,False,LIB,0,0.00
CRANE,State Senator,28,Charles Perry,False,REP,53,76.81
CRANE,State Senator,28,Greg Wortham,False,DEM,11,15.94
