id,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
1,Precinct 101,Registered Voters,,,,1297,,,
2,Precinct 101,Ballots Cast,,,,932,107,548,277
3,Precinct 101,Ballots Cast - Blank,,,,0,0,0,0
5,Precinct 101,President,,REP,Donald J. Trump / Michael R. Pence,598,34,388,176
6,Precinct 101,President,,DEM,Joseph R. Biden / Kamala D. Harris,320,69,153,98
7,Precinct 101,President,,LIB,"Jo Jorgensen / Jeremy ""Spike"" Cohen",9,3,5,1
8,Precinct 101,President,,GRN,Howie Hawkins / Angela Walker,1,0,1,0
9,Precinct 101,President,,,Write-ins,0,0,0,0
10,Precinct 101,President,,,Over Votes,1,0,0,1
11,Precinct 101,President,,,Under Votes,3,1,1,1
13,Precinct 101,U.S. Senate,,REP,John Cornyn,600,36,390,174
14,Precinct 101,U.S. Senate,,DEM,"DEM Mary ""MJ"" Hegar",309,68,145,96
15,Precinct 101,U.S. Senate,,LIB,Kerry Douglas McKennon,8,2,4,2
16,Precinct 101,U.S. Senate,,GRN,David B. Collins,2,0,1,1
17,Precinct 101,U.S. Senate,,,Write-ins,1,1,0,0
18,Precinct 101,U.S. Senate,,,Over Votes,1,0,0,1
19,Precinct 101,U.S. Senate,,,Under Votes,10,0,8,2
21,Precinct 101,U.S. House,10,REP,Michael McCaul,602,44,382,176
22,Precinct 101,U.S. House,10,DEM,Mike Siegel,300,62,144,94
23,Precinct 101,U.S. House,10,LIB,Roy Eriksen,13,1,9,3
24,Precinct 101,U.S. House,10,,Over Votes,0,0,0,0
25,Precinct 101,U.S. House,10,,Under Votes,16,0,13,3
27,Precinct 101,Railroad Commissioner,,REP,"James ""Jim"" Wright",597,40,382,175
28,Precinct 101,Railroad Commissioner,,DEM,Chrysta Castaneda,303,65,148,90
29,Precinct 101,Railroad Commissioner,,LIB,Matt Sterett,16,2,11,3
30,Precinct 101,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",2,0,1,1
31,Precinct 101,Railroad Commissioner,,,Over Votes,0,0,0,0
32,Precinct 101,Railroad Commissioner,,,Under Votes,13,0,6,7
34,Precinct 101,Chief Justice Supreme Court,,REP,Nathan Hecht,595,42,380,173
35,Precinct 101,Chief Justice Supreme Court,,DEM,Amy Clark Meachum,301,63,147,91
36,Precinct 101,Chief Justice Supreme Court,,LIB,Mark Ash,18,2,11,5
37,Precinct 101,Chief Justice Supreme Court,,,Over Votes,0,0,0,0
38,Precinct 101,Chief Justice Supreme Court,,,Under Votes,17,0,10,7
40,Precinct 101,Justice Supreme Court Pl 6,,REP,Jane Bland,605,43,386,176
41,Precinct 101,Justice Supreme Court Pl 6,,DEM,Kathy Cheng,300,61,148,91
42,Precinct 101,Justice Supreme Court Pl 6,,,Over Votes,0,0,0,0
43,Precinct 101,Justice Supreme Court Pl 6,,,Under Votes,26,3,14,9
45,Precinct 101,Justice Supreme Court Pl 7,,REP,Jeff Boyd,589,38,381,170
46,Precinct 101,Justice Supreme Court Pl 7,,DEM,Staci Williams,305,66,145,94
47,Precinct 101,Justice Supreme Court Pl 7,,LIB,William Bryan Strange III,16,2,9,5
48,Precinct 101,Justice Supreme Court Pl 7,,,Over Votes,0,0,0,0
49,Precinct 101,Justice Supreme Court Pl 7,,,Under Votes,21,1,13,7
51,Precinct 101,Justice Supreme Court Pl 8,,REP,Brett Busby,587,40,379,168
52,Precinct 101,Justice Supreme Court Pl 8,,DEM,Gisela D. Triana,304,64,147,93
53,Precinct 101,Justice Supreme Court Pl 8,,LIB,Tom Oxford,19,2,8,9
54,Precinct 101,Justice Supreme Court Pl 8,,,Over Votes,0,0,0,0
55,Precinct 101,Justice Supreme Court Pl 8,,,Under Votes,21,1,14,6
57,Precinct 101,Judge Ct of Crim App Pl 3,,REP,Bert Richardson,598,40,384,174
58,Precinct 101,Judge Ct of Crim App Pl 3,,DEM,Elizabeth Davis Frizell,309,66,149,94
59,Precinct 101,Judge Ct of Crim App Pl 3,,,Over Votes,0,0,0,0
60,Precinct 101,Judge Ct of Crim App Pl 3,,,Under Votes,24,1,15,8
62,Precinct 101,Judge Ct of Crim App Pl 4,,REP,Kevin Patrick Yeary,594,40,383,171
63,Precinct 101,Judge Ct of Crim App Pl 4,,DEM,Tina Clinton,303,66,146,91
64,Precinct 101,Judge Ct of Crim App Pl 4,,,Over Votes,0,0,0,0
65,Precinct 101,Judge Ct of Crim App Pl 4,,,Under Votes,34,1,19,14
67,Precinct 101,Judge Ct of Crim App Pl 9,,REP,David Newell,596,40,383,173
68,Precinct 101,Judge Ct of Crim App Pl 9,,DEM,Brandon Birmingham,303,65,146,92
69,Precinct 101,Judge Ct of Crim App Pl 9,,,Over Votes,0,0,0,0
70,Precinct 101,Judge Ct of Crim App Pl 9,,,Under Votes,32,2,19,11
72,Precinct 101,Member State BoE Dist 10,,REP,Tom Maynard,584,37,377,170
73,Precinct 101,Member State BoE Dist 10,,DEM,Marsha Burnett-Webster,304,66,144,94
74,Precinct 101,Member State BoE Dist 10,,LIB,Trip Seibold,18,2,11,5
75,Precinct 101,Member State BoE Dist 10,,,Over Votes,0,0,0,0
76,Precinct 101,Member State BoE Dist 10,,,Under Votes,25,2,16,7
78,Precinct 101,State Senate,18,REP,Lois W. Kolkhorst,636,48,397,191
79,Precinct 101,State Senate,18,DEM,Michael Antalan,274,57,135,82
80,Precinct 101,State Senate,18,,Over Votes,0,0,0,0
81,Precinct 101,State Senate,18,,Under Votes,21,2,16,3
83,Precinct 101,State Representative,13,REP,Ben Leman,667,49,418,200
84,Precinct 101,State Representative,13,,Over Votes,0,0,0,0
85,Precinct 101,State Representative,13,,Under Votes,264,58,130,76
87,Precinct 101,Chief Justice 14th Ct of App Dist,,REP,Tracy Elizabeth Christopher,584,38,374,172
88,Precinct 101,Chief Justice 14th Ct of App Dist,,DEM,Jane Robinson,312,68,150,94
89,Precinct 101,Chief Justice 14th Ct of App Dist,,,Over Votes,0,0,0,0
90,Precinct 101,Chief Justice 14th Ct of App Dist,,,Under Votes,35,1,24,10
92,Precinct 101,Justice 1st Ct of App Dist Pl 3,,REP,Russell Lloyd,585,39,375,171
93,Precinct 101,Justice 1st Ct of App Dist Pl 3,,DEM,Veronica Rivas-Molloy,310,67,149,94
94,Precinct 101,Justice 1st Ct of App Dist Pl 3,,,Over Votes,0,0,0,0
95,Precinct 101,Justice 1st Ct of App Dist Pl 3,,,Under Votes,36,1,24,11
97,Precinct 101,Justice 1st Ct of App Dist Pl 5,,REP,Terry Adams,603,45,384,174
98,Precinct 101,Justice 1st Ct of App Dist Pl 5,,DEM,Amparo Monique Guerra,291,60,143,88
99,Precinct 101,Justice 1st Ct of App Dist Pl 5,,,Over Votes,0,0,0,0
100,Precinct 101,Justice 1st Ct of App Dist Pl 5,,,Under Votes,37,2,21,14
102,Precinct 101,Justice 14th Ct of App Dist Pl 7,,REP,Ken Wise,596,44,379,173
103,Precinct 101,Justice 14th Ct of App Dist Pl 7,,DEM,"DEM Tamika ""Tami"" Craft",300,62,147,91
104,Precinct 101,Justice 14th Ct of App Dist Pl 7,,,Over Votes,0,0,0,0
105,Precinct 101,Justice 14th Ct of App Dist Pl 7,,,Under Votes,35,1,22,12
107,Precinct 101,Dist Judge 21st Judicial Dist,,REP,Carson Campbell,685,53,430,202
108,Precinct 101,Dist Judge 21st Judicial Dist,,,Over Votes,0,0,0,0
109,Precinct 101,Dist Judge 21st Judicial Dist,,,Under Votes,246,54,118,74
111,Precinct 101,Dist Judge 335th Judicial Dist,,REP,Reva L Towslee Corbett,679,52,428,199
112,Precinct 101,Dist Judge 335th Judicial Dist,,,Over Votes,0,0,0,0
113,Precinct 101,Dist Judge 335th Judicial Dist,,,Under Votes,252,55,120,77
