county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional
Bandera,101,U.S. House,21,REP,Chip Roy,871,637,234,0
Bandera,101,U.S. House,21,DEM,Claudia Andreana Zapata,200,144,56,0
Bandera,101,Governor,,REP,Greg Abbott,866,632,234,0
Bandera,101,Governor,,DEM,Beto O'Rourke,200,147,53,0
Bandera,101,Governor,,LIB,Mark Tippetts,3,1,2,0
Bandera,101,Governor,,GRN,Delilah Barrios,2,1,1,0
Bandera,101,Governor,,,Jacqueline Abernathy,1,1,0,0
Bandera,101,Governor,,,Mark V Goloby,0,0,0,0
Bandera,101,Governor,,,Rejected write-ins,0,0,0,0
Bandera,101,Governor,,,Unassigned write-ins,0,0,0,0
Bandera,101,Lieutenant Governor,,REP,Dan Patrick,857,625,232,0
Bandera,101,Lieutenant Governor,,DEM,Mike Collier,191,143,48,0
Bandera,101,Lieutenant Governor,,LIB,Shanna Steele,20,12,8,0
Bandera,101,Attorney General,,REP,Ken Paxton,853,624,229,0
Bandera,101,Attorney General,,DEM,Rochelle Mercedes Garza,194,141,53,0
Bandera,101,Attorney General,,LIB,Mark Ash,24,17,7,0
Bandera,101,Comptroller of Public Accounts,,REP,Glenn Hegar,869,639,230,0
Bandera,101,Comptroller of Public Accounts,,DEM,Janet T. Dudding,182,130,52,0
Bandera,101,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,13,9,4,0
Bandera,101,Commissioner of the General Land Office,,REP,Dawn Buckingham,866,632,234,0
Bandera,101,Commissioner of the General Land Office,,DEM,Jay Kleberg,186,138,48,0
Bandera,101,Commissioner of the General Land Office,,GRN,"Alfred Molison, Jr.",11,5,6,0
Bandera,101,Commissioner of the General Land Office,,,Carrie Evelyn Menger,2,2,0,0
Bandera,101,Commissioner of the General Land Office,,,Rejected write-ins,0,0,0,0
Bandera,101,Commissioner of the General Land Office,,,Unassigned write-ins,0,0,0,0
Bandera,101,Commissioner of Agriculture,,REP,Sid Miller,877,643,234,0
Bandera,101,Commissioner of Agriculture,,DEM,Susan Hays,192,138,54,0
Bandera,101,Railroad Commissioner,,REP,Wayne Christian,864,633,231,0
Bandera,101,Railroad Commissioner,,DEM,Luke Warford,176,129,47,0
Bandera,101,Railroad Commissioner,,LIB,Jaime Andres Diez,15,11,4,0
Bandera,101,Railroad Commissioner,,GRN,Hunter Wayne Crow,11,5,6,0
Bandera,101,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,869,636,233,0
Bandera,101,"Justice, Supreme Court, Place 3",,DEM,Erin A. Nowell,183,132,51,0
Bandera,101,"Justice, Supreme Court, Place 3",,LIB,Thomas Edward Oxford,16,11,5,0
Bandera,101,"Justice, Supreme Court, Place 5",,REP,Rebeca Huddle,876,640,236,0
Bandera,101,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,189,138,51,0
Bandera,101,"Justice, Supreme Court, Place 9",,REP,Evan Young,877,642,235,0
Bandera,101,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,189,137,52,0
Bandera,101,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,877,643,234,0
Bandera,101,"Judge, Court of Criminal Appeals, Place 5",,DEM,Dana Huffman,190,137,53,0
Bandera,101,"Judge, Court of Criminal Appeals, Place 6",,REP,Jesse F. McClure III,870,634,236,0
Bandera,101,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Johnson,194,141,53,0
Bandera,101,"Member, State Board of Education, District No. 1",,REP,"Michael ""Travis"" Stevens",870,638,232,0
Bandera,101,"Member, State Board of Education, District No. 1",,DEM,Melissa N. Ortega,197,140,57,0
Bandera,101,State Senate,24,REP,Pete Flores,872,638,234,0
Bandera,101,State Senate,24,DEM,Kathy Jones-Hospod,193,138,55,0
Bandera,101,State House,53,REP,Andrew S. Murr,875,641,234,0
Bandera,101,State House,53,DEM,Joe P. Herrera,192,139,53,0
Bandera,101,"Justice, 4th Court of Appeals District, Place No. 6",,REP,Todd McCray,872,638,234,0
Bandera,101,"Justice, 4th Court of Appeals District, Place No. 6",,DEM,Irene Rios,192,138,54,0
Bandera,101,"Justice, 4th Court of Appeals District, Place No. 7 Unexpired Term",,REP,Lori I. Valenzuela,873,638,235,0
Bandera,101,"Justice, 4th Court of Appeals District, Place No. 7 Unexpired Term",,DEM,"Rebecca ""Beckie"" Palomo",191,139,52,0
Bandera,102,U.S. House,21,REP,Chip Roy,1410,948,459,3
Bandera,102,U.S. House,21,DEM,Claudia Andreana Zapata,293,222,68,3
Bandera,102,Governor,,REP,Greg Abbott,1394,933,458,3
Bandera,102,Governor,,DEM,Beto O'Rourke,296,229,64,3
Bandera,102,Governor,,LIB,Mark Tippetts,22,12,7,3
Bandera,102,Governor,,GRN,Delilah Barrios,5,1,1,3
Bandera,102,Governor,,,Jacqueline Abernathy,3,0,0,3
Bandera,102,Governor,,,Mark V Goloby,3,0,0,3
Bandera,102,Governor,,,Rejected write-ins,4,0,1,3
Bandera,102,Governor,,,Unassigned write-ins,3,0,0,3
Bandera,102,Lieutenant Governor,,REP,Dan Patrick,1368,920,445,3
Bandera,102,Lieutenant Governor,,DEM,Mike Collier,301,234,64,3
Bandera,102,Lieutenant Governor,,LIB,Shanna Steele,42,20,19,3
Bandera,102,Attorney General,,REP,Ken Paxton,1359,917,439,3
Bandera,102,Attorney General,,DEM,Rochelle Mercedes Garza,301,231,67,3
Bandera,102,Attorney General,,LIB,Mark Ash,49,26,20,3
Bandera,102,Comptroller of Public Accounts,,REP,Glenn Hegar,1383,932,448,3
Bandera,102,Comptroller of Public Accounts,,DEM,Janet T. Dudding,280,220,57,3
Bandera,102,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,37,17,17,3
